Country Name,Country Code,Series Name,Series Code,Year,Value
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,487.141257946318
"Yemen, Rep.",YEM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,11.9115912929855
"Yemen, Rep.",YEM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,5187675837.0
"Yemen, Rep.",YEM,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,3671925615.7976
"Yemen, Rep.",YEM,Lending interest rate (%),FR.INR.LEND,2001,17.5
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,2001,4094441301.21423
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,396.548952993504
Zambia,ZMB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,21.3937821792546
Zambia,ZMB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,6194276538.4
Zambia,ZMB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,183446871.748212
Zambia,ZMB,Lending interest rate (%),FR.INR.LEND,2001,46.2333333333333
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,2001,6777384700.0
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,566.107646563399
Zimbabwe,ZWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,
Zimbabwe,ZWE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,3738737153.8
Zimbabwe,ZWE,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,119459329.273258
Zimbabwe,ZWE,Lending interest rate (%),FR.INR.LEND,2001,
Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,2001,260992227761.932
Africa Eastern and Southern,AFE,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,626.169148423877
Africa Eastern and Southern,AFE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,5.84035398311558
Africa Eastern and Southern,AFE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
Africa Eastern and Southern,AFE,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
Africa Eastern and Southern,AFE,Lending interest rate (%),FR.INR.LEND,2001,
Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,2001,150058483119.277
Africa Western and Central,AFW,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,530.653167271222
Africa Western and Central,AFW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,4.36152914007262
Africa Western and Central,AFW,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
Africa Western and Central,AFW,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
Africa Western and Central,AFW,Lending interest rate (%),FR.INR.LEND,2001,
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,2001,744728537853.62
Arab World,ARB,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,2536.711964719
Arab World,ARB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,1.77220437351017
Arab World,ARB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
Arab World,ARB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
Arab World,ARB,Lending interest rate (%),FR.INR.LEND,2001,
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,2001,17643048266.6049
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,6628.93694828703
Caribbean small states,CSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,2.57783490431289
Caribbean small states,CSS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
Caribbean small states,CSS,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
Caribbean small states,CSS,Lending interest rate (%),FR.INR.LEND,2001,
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,2001,469451337133.573
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,4360.49747680825
Central Europe and the Baltics,CEB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,5.74827981651373
Central Europe and the Baltics,CEB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
Central Europe and the Baltics,CEB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
Central Europe and the Baltics,CEB,Lending interest rate (%),FR.INR.LEND,2001,
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2001,3351041297124.39
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1310.87699433468
Early-demographic dividend,EAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,3.7508205747202
Early-demographic dividend,EAR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
Early-demographic dividend,EAR,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
Early-demographic dividend,EAR,Lending interest rate (%),FR.INR.LEND,2001,
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2001,7790170401820.93
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,3765.76496640633
East Asia & Pacific,EAS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,3.57755452095074
East Asia & Pacific,EAS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
East Asia & Pacific,EAS,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
East Asia & Pacific,EAS,Lending interest rate (%),FR.INR.LEND,2001,
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,2001,1847281359888.64
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1006.00155273718
East Asia & Pacific (excluding high income),EAP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,4.27267024465105
East Asia & Pacific (excluding high income),EAP,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,469868642974.8
East Asia & Pacific (excluding high income),EAP,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
East Asia & Pacific (excluding high income),EAP,Lending interest rate (%),FR.INR.LEND,2001,
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2001,1845145076680.61
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1018.02508088273
East Asia & Pacific (IDA & IBRD countries),TEA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,4.27267024465105
East Asia & Pacific (IDA & IBRD countries),TEA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
East Asia & Pacific (IDA & IBRD countries),TEA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
East Asia & Pacific (IDA & IBRD countries),TEA,Lending interest rate (%),FR.INR.LEND,2001,
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,2001,6631899418122.65
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,20289.8293666247
Euro area,EMU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,2.85732893518829
Euro area,EMU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
Euro area,EMU,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,346050008184.583
Euro area,EMU,Lending interest rate (%),FR.INR.LEND,2001,
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,2001,10181970704338.6
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,11749.4971365928
Europe & Central Asia,ECS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,4.26287228873703
Europe & Central Asia,ECS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
Europe & Central Asia,ECS,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
Europe & Central Asia,ECS,Lending interest rate (%),FR.INR.LEND,2001,
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,2001,335072894898.88
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1526.97978969399
Europe & Central Asia (excluding high income),ECA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,8.35413777161338
Europe & Central Asia (excluding high income),ECA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,188262467143.9
Europe & Central Asia (excluding high income),ECA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
Europe & Central Asia (excluding high income),ECA,Lending interest rate (%),FR.INR.LEND,2001,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,2001,911101886734.0
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,2079.66473968776
Europe & Central Asia (IDA & IBRD countries),TEC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,7.85753852196591
Europe & Central Asia (IDA & IBRD countries),TEC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
Europe & Central Asia (IDA & IBRD countries),TEC,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
Europe & Central Asia (IDA & IBRD countries),TEC,Lending interest rate (%),FR.INR.LEND,2001,
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,2001,7407567318765.1
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,17230.6503712627
European Union,EUU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,3.37396832213867
European Union,EUU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
European Union,EUU,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
European Union,EUU,Lending interest rate (%),FR.INR.LEND,2001,
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,2001,458017420440.076
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,718.682953740052
Fragile and conflict affected situations,FCS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,5.37080293380438
Fragile and conflict affected situations,FCS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
Fragile and conflict affected situations,FCS,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
Fragile and conflict affected situations,FCS,Lending interest rate (%),FR.INR.LEND,2001,
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,2001,175229674106.654
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,353.858262986775
Heavily indebted poor countries (HIPC),HPC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,4.60374621964682
Heavily indebted poor countries (HIPC),HPC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
Heavily indebted poor countries (HIPC),HPC,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
Heavily indebted poor countries (HIPC),HPC,Lending interest rate (%),FR.INR.LEND,2001,
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,2001,27827867729175.2
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,22119.2818075546
High income,HIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,2.62661472298117
High income,HIC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
High income,HIC,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
High income,HIC,Lending interest rate (%),FR.INR.LEND,2001,
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,2001,5955395364740.57
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1477.36945705172
IBRD only,IBD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,5.39883985897829
IBRD only,IBD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
IBRD only,IBD,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
IBRD only,IBD,Lending interest rate (%),FR.INR.LEND,2001,
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,2001,6467971857875.88
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1245.67361419728
IDA & IBRD total,IBT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,5.00743290822373
IDA & IBRD total,IBT,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
IDA & IBRD total,IBT,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
IDA & IBRD total,IBT,Lending interest rate (%),FR.INR.LEND,2001,
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,2001,227157351660.396
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,587.754375329136
IDA blend,IDB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,4.27267024465105
IDA blend,IDB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
IDA blend,IDB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
IDA blend,IDB,Lending interest rate (%),FR.INR.LEND,2001,
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,2001,286236953680.483
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,369.440641317888
IDA only,IDX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,4.60374621964682
IDA only,IDX,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,193265982885.2
IDA only,IDX,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
IDA only,IDX,Lending interest rate (%),FR.INR.LEND,2001,
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,2001,512834423375.268
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,441.615846410528
IDA total,IDA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,4.41977245881146
IDA total,IDA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
IDA total,IDA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
IDA total,IDA,Lending interest rate (%),FR.INR.LEND,2001,
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,2001,3529672920785.98
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1714.59831358618
Late-demographic dividend,LTE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,4.64604442058634
Late-demographic dividend,LTE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
Late-demographic dividend,LTE,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
Late-demographic dividend,LTE,Lending interest rate (%),FR.INR.LEND,2001,
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,2001,2282568106526.85
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,4326.54800510521
Latin America & Caribbean,LCN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,4.05508061344645
Latin America & Caribbean,LCN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
Latin America & Caribbean,LCN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
Latin America & Caribbean,LCN,Lending interest rate (%),FR.INR.LEND,2001,
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,2001,1951440310331.08
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,4121.55299445651
Latin America & Caribbean (excluding high income),LAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,6.8019093078759
Latin America & Caribbean (excluding high income),LAC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,714804788331.8
Latin America & Caribbean (excluding high income),LAC,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
Latin America & Caribbean (excluding high income),LAC,Lending interest rate (%),FR.INR.LEND,2001,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,2001,2161323029966.51
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,4222.90265329048
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,5.30722081028547
Latin America & the Caribbean (IDA & IBRD countries),TLA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Lending interest rate (%),FR.INR.LEND,2001,
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,2001,216069600650.066
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,313.199360647217
Least developed countries: UN classification,LDC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,4.7148963468961
Least developed countries: UN classification,LDC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
Least developed countries: UN classification,LDC,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
Least developed countries: UN classification,LDC,Lending interest rate (%),FR.INR.LEND,2001,
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2001,5689226864512.04
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1146.54808805581
Low & middle income,LMY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,5.07745045522496
Low & middle income,LMY,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,1884868284549.6
Low & middle income,LMY,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
Low & middle income,LMY,Lending interest rate (%),FR.INR.LEND,2001,
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2001,117057870839.898
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,292.091682554271
Low income,LIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,4.24905518796216
Low income,LIC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,94291576722.5
Low income,LIC,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
Low income,LIC,Lending interest rate (%),FR.INR.LEND,2001,
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2001,1198116648048.7
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,552.570371841833
Lower middle income,LMC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,4.36152914007262
Lower middle income,LMC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,466068677449.0
Lower middle income,LMC,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
Lower middle income,LMC,Lending interest rate (%),FR.INR.LEND,2001,
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,2001,990205280016.889
Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,3028.86353301732
Middle East & North Africa,MEA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,1.74665224985434
Middle East & North Africa,MEA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
Middle East & North Africa,MEA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
Middle East & North Africa,MEA,Lending interest rate (%),FR.INR.LEND,2001,
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,2001,480454322805.497
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1636.04338864997
Middle East & North Africa (excluding high income),MNA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,2.12654526904647
Middle East & North Africa (excluding high income),MNA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,143313135947.7
Middle East & North Africa (excluding high income),MNA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
Middle East & North Africa (excluding high income),MNA,Lending interest rate (%),FR.INR.LEND,2001,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,2001,476450622805.497
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1639.14244474804
Middle East & North Africa (IDA & IBRD countries),TMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,2.26975720475956
Middle East & North Africa (IDA & IBRD countries),TMN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,
Middle East & North Africa (IDA & IBRD countries),TMN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
Middle East & North Africa (IDA & IBRD countries),TMN,Lending interest rate (%),FR.INR.LEND,2001,
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2001,5573072760737.42
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1221.81919160791
Middle income,MIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,5.25305303386298
Middle income,MIC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,1790576707827.1
Middle income,MIC,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2001,
Middle income,MIC,Lending interest rate (%),FR.INR.LEND,2001,
